time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-12-12T00:31:03.450Z,-50.6578,-74.1502,14.17,4.7,mb,,167,1.299,0.93,us,us2000ismi,2018-12-12T01:49:24.826Z,"137km WSW of El Calafate, Argentina",earthquake,8.4,4.4,0.088,39,reviewed,us,us
2018-12-11T17:55:06.490Z,-34.9825,-71.1195,96.49,4.6,mwr,,47,0.336,0.68,us,us2000isjl,2018-12-12T22:52:32.947Z,"10km E of Curico, Chile",earthquake,4.8,4.2,0.045,47,reviewed,us,us
2018-12-11T17:20:15.320Z,-1.5399,98.7622,27.67,5.2,mb,,135,2.936,0.89,us,us2000isjf,2018-12-12T22:44:01.040Z,"50km W of Muara Siberut, Indonesia",earthquake,8.3,4.9,0.063,83,reviewed,us,us
2018-12-11T17:04:06.860Z,38.1439,74.1855,165.64,4.6,mb,,53,2.091,1.08,us,us2000isjc,2018-12-12T22:40:05.040Z,"19km E of Murghob, Tajikistan",earthquake,5.8,6.6,0.066,68,reviewed,us,us
2018-12-11T14:20:48.930Z,-4.6415,102.4835,58.2,4.9,mb,,80,0.547,0.66,us,us2000iuq3,2018-12-18T14:55:37.040Z,"96km SSE of Bengkulu, Indonesia",earthquake,7.7,3.2,0.088,41,reviewed,us,us
2018-12-11T12:47:36.100Z,1.2963,97.0545,20.91,5,mb,,179,0.52,0.86,us,us2000ishx,2018-12-11T13:19:17.464Z,"150km SSE of Sinabang, Indonesia",earthquake,8.7,6.6,0.088,41,reviewed,us,us
2018-12-11T11:23:25.790Z,-0.1819,124.4497,70.6,5.2,mb,,43,1.882,1.42,us,us2000ishb,2018-12-11T11:40:29.040Z,"81km SE of Molibagu, Indonesia",earthquake,5,6.7,0.058,97,reviewed,us,us
2018-12-11T08:04:42.400Z,-8.6808,118.8956,140.46,4.6,mb,,96,3.304,1.26,us,us2000isfz,2018-12-11T08:22:07.040Z,"6km ENE of Rupe, Indonesia",earthquake,7.5,9,0.107,26,reviewed,us,us
2018-12-11T07:46:50.810Z,-3.9841,-102.7696,10,4.5,mb,,193,21.809,0.38,us,us2000isg1,2018-12-11T09:11:46.040Z,"Central East Pacific Rise",earthquake,17.6,2,0.089,37,reviewed,us,us
2018-12-11T05:33:10.820Z,-21.0168,-70.1129,48.53,4.7,mb,,133,0.453,1.49,us,us2000isff,2018-12-11T07:49:07.952Z,"88km S of Iquique, Chile",earthquake,6.8,6,0.082,45,reviewed,us,us
2018-12-11T02:26:32.730Z,-58.5981,-26.4656,164.66,7.1,mww,,34,7.037,0.81,us,us2000isc8,2018-12-11T17:21:40.115Z,"48km N of Bristol Island, South Sandwich Islands",earthquake,10.3,5.9,0.058,29,reviewed,us,us
2018-12-11T00:29:01.700Z,-41.0126,43.7676,10,4.9,mb,,47,7.977,0.69,us,us2000isbh,2018-12-11T01:42:12.040Z,"Prince Edward Islands region",earthquake,10.1,1.8,0.086,42,reviewed,us,us
2018-12-11T00:26:43.360Z,43.7938,146.231,111.58,5,mb,,95,2.647,0.73,us,us2000isb3,2018-12-11T00:50:15.040Z,"39km W of Shikotan, Russia",earthquake,7.5,6.7,0.028,398,reviewed,us,us
2018-12-10T20:28:24.950Z,62.6979,177.3045,10,4.7,mb,,150,7.031,0.84,us,us2000is7j,2018-12-10T22:33:34.040Z,"109km WSW of Beringovskiy, Russia",earthquake,10,1.9,0.035,253,reviewed,us,us
2018-12-10T19:59:29.660Z,18.5857,145.6683,197.94,4.5,mb,,80,5.027,0.69,us,us2000is7e,2018-12-10T22:16:27.040Z,"20km S of Agrihan, Northern Mariana Islands",earthquake,9.9,7.9,0.046,141,reviewed,us,us
2018-12-10T17:54:40.860Z,-16.1922,-173.1547,35,4.6,mb,,118,2.631,0.64,us,us2000is5h,2018-12-10T19:15:05.040Z,"69km ESE of Hihifo, Tonga",earthquake,5.4,2,0.1,30,reviewed,us,us
2018-12-10T16:58:37.700Z,-21.6252,168.6855,10,4.6,mb,,108,2.129,1.01,us,us2000itm9,2018-12-17T16:04:52.040Z,"83km E of Tadine, New Caledonia",earthquake,12.2,1.9,0.105,27,reviewed,us,us
2018-12-10T14:31:13.390Z,-41.1223,43.4224,10,4.5,mb,,99,22.272,0.36,us,us2000itmj,2018-12-16T21:08:51.040Z,"Prince Edward Islands region",earthquake,20,1.9,0.163,11,reviewed,us,us
2018-12-10T13:47:16.120Z,0.9249,125.3222,71.36,4.5,mb,,72,2.049,0.9,us,us1000i5l5,2018-12-16T20:38:29.040Z,"59km SSE of Bitung, Indonesia",earthquake,6.8,7.6,0.097,31,reviewed,us,us
2018-12-10T09:53:58.150Z,-8.9699,117.7761,104.41,4.8,mb,,53,3.616,1.21,us,us1000i5jz,2018-12-10T11:14:43.040Z,"18km S of Pisangkemeng, Indonesia",earthquake,4.8,7.5,0.092,37,reviewed,us,us
2018-12-10T08:48:24.940Z,-41.0931,43.3743,10,5.1,mb,,22,8.132,0.94,us,us1000i5jk,2018-12-10T09:08:39.040Z,"Prince Edward Islands region",earthquake,9.1,1.8,0.065,76,reviewed,us,us
2018-12-10T05:03:39.620Z,10.1122,-103.8651,10,4.6,mb,,208,9.016,0.99,us,us1000i5i3,2018-12-10T05:53:59.040Z,"Northern East Pacific Rise",earthquake,8.5,1.9,0.047,137,reviewed,us,us
2018-12-10T04:06:06.100Z,40.411,63.1713,10,4.5,mb,,74,4.793,0.95,us,us1000i5hq,2018-12-11T00:30:16.040Z,"38km NW of Gazli, Uzbekistan",earthquake,8.8,1.9,0.079,47,reviewed,us,us
2018-12-10T03:07:13.670Z,-41.0561,43.7106,10,4.9,mb,,51,7.976,0.69,us,us1000i5hg,2018-12-11T00:11:56.040Z,"Prince Edward Islands region",earthquake,8.5,1.8,0.07,64,reviewed,us,us
2018-12-10T02:56:30.120Z,-25.5593,-177.4934,127.91,4.6,mb,,207,3.691,0.66,us,us2000itlk,2018-12-19T05:39:04.040Z,"South of the Fiji Islands",earthquake,11,10,0.158,12,reviewed,us,us
2018-12-10T01:26:13.530Z,0.7415,125.3622,75.7,4.8,mb,,55,2.004,1.04,us,us1000i5h3,2018-12-19T05:55:23.040Z,"79km SE of Tondano, Indonesia",earthquake,3.3,7,0.049,130,reviewed,us,us
2018-12-09T23:06:56.670Z,-21.7967,-68.3994,133.36,4.9,mb,,21,0.783,1.27,us,us1000i5gh,2018-12-10T05:26:48.040Z,"92km NE of Calama, Chile",earthquake,4.7,3,0.036,246,reviewed,us,us
2018-12-09T21:52:24.750Z,-20.788,169.9536,133.63,5,mb,,76,3.51,0.54,us,us1000i5fj,2018-12-09T22:21:59.040Z,"154km SSE of Isangel, Vanuatu",earthquake,9.2,4.9,0.053,113,reviewed,us,us
2018-12-09T20:42:42.140Z,-23.8866,-66.7146,200,4.5,mb,,34,1.635,1.12,us,us1000i5er,2018-12-09T21:09:04.040Z,"54km NW of San Antonio de los Cobres, Argentina",earthquake,4.6,8.4,0.14,15,reviewed,us,us
2018-12-09T20:37:52.250Z,-21.8896,169.201,10,5.1,mb,,111,2.565,0.73,us,us1000i5eu,2018-12-09T20:57:00.040Z,"141km ESE of Tadine, New Caledonia",earthquake,8.8,1.8,0.073,61,reviewed,us,us
2018-12-09T19:00:32.359Z,61.4406,-149.8866,28,4.8,ml,,,,0.62,ak,ak20477170,2018-12-11T11:03:14.535Z,"9km SSE of Big Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-12-09T17:48:41.020Z,48.9745,-128.798,10,4.8,mb,,174,1.722,1.2,us,us1000i5di,2018-12-09T18:15:43.040Z,"212km W of Tofino, Canada",earthquake,6.7,2,0.16,12,reviewed,us,us
2018-12-09T16:46:46.810Z,-18.0685,-177.9861,602.11,4.6,mb,,163,3.741,0.58,us,us2000itjt,2018-12-16T19:03:18.040Z,"295km NNE of Ndoi Island, Fiji",earthquake,15.9,10,0.095,33,reviewed,us,us
2018-12-09T16:20:13.420Z,49.0336,-128.8416,10,5.4,mww,,163,1.672,1.16,us,us1000i5cf,2018-12-16T18:12:26.543Z,"211km SSW of Port Hardy, Canada",earthquake,7.3,1.9,0.04,59,reviewed,us,us
2018-12-09T15:23:16.330Z,-10.2189,161.2456,87.63,4.6,mb,,138,1.495,1.1,us,us2000itjn,2018-12-16T16:07:44.040Z,"78km WNW of Kirakira, Solomon Islands",earthquake,12.6,8,0.193,17,reviewed,us,us
2018-12-09T15:21:41.540Z,33.1843,137.9254,342.24,4.9,mb,,58,1.504,0.54,us,us1000i5c6,2018-12-16T15:46:07.092Z,"159km S of Oyama, Japan",earthquake,8.3,6,0.028,409,reviewed,us,us
2018-12-09T15:15:40.220Z,23.9818,121.586,16.6,5.1,mb,,91,0.191,0.4,us,us1000i5c1,2018-12-15T22:42:15.539Z,"1km WNW of Hualian, Taiwan",earthquake,4.2,1.2,0.046,153,reviewed,us,us
2018-12-09T14:06:27.850Z,46.8235,152.9599,35,4.8,mb,,136,6.992,0.62,us,us1000i5bu,2018-12-09T15:01:04.040Z,"Kuril Islands",earthquake,7.7,1.9,0.061,82,reviewed,us,us
2018-12-09T12:36:46.140Z,-21.0852,-178.2281,482.48,4.8,mb,,101,4.833,1.14,us,us1000i5bk,2018-12-16T13:00:33.040Z,"68km SE of Ndoi Island, Fiji",earthquake,5.8,6.6,0.064,76,reviewed,us,us
2018-12-09T12:23:44.270Z,-8.9807,108.4533,42.15,4.5,mb,,101,2.306,0.62,us,us1000i5bd,2018-12-16T12:54:29.040Z,"129km S of Sindangsari, Indonesia",earthquake,9.2,10.2,0.145,14,reviewed,us,us
2018-12-09T10:53:19.220Z,48.4554,154.8917,35,4.5,mb,,138,4.987,0.79,us,us1000i5as,2018-12-16T12:32:26.040Z,"262km SSW of Severo-Kuril'sk, Russia",earthquake,10.4,1.9,0.097,31,reviewed,us,us
2018-12-09T10:33:22.930Z,-9.6486,112.8875,35,4.6,mb,,110,1.712,1.08,us,us1000i5al,2018-12-16T12:27:41.040Z,"139km S of Krajan Tambakrejo, Indonesia",earthquake,8,2,0.117,22,reviewed,us,us
2018-12-09T07:03:06.140Z,-21.8825,169.7251,10,4.6,mb,,124,3.051,0.5,us,us1000i5a2,2018-12-09T07:36:41.040Z,"194km ESE of Tadine, New Caledonia",earthquake,6.9,1.9,0.128,18,reviewed,us,us
2018-12-09T05:10:38.200Z,9.4648,123.1508,10,4.5,mb,,98,3.382,0.5,us,us1000i59d,2018-12-09T08:35:31.406Z,"2km SE of Azagra, Philippines",earthquake,9.7,1.9,0.093,34,reviewed,us,us
2018-12-09T03:24:10.660Z,34.2884,45.8053,10,4.7,mb,,51,0.829,1.06,us,us1000i58t,2018-12-09T03:49:26.040Z,"19km SSW of Sarpol-e Zahab, Iran",earthquake,3.9,1.9,0.073,57,reviewed,us,us
2018-12-09T02:50:39.000Z,-9.0583,108.4646,34.58,4.8,mb,,103,2.332,0.97,us,us1000i58n,2018-12-09T03:14:43.040Z,"137km S of Sindangsari, Indonesia",earthquake,7.5,3.2,0.1,34,reviewed,us,us
2018-12-08T21:09:22.740Z,-6.0173,151.3842,10,4.7,mb,,128,1.973,1.08,us,us2000itbw,2018-12-14T05:23:49.040Z,"146km ESE of Kimbe, Papua New Guinea",earthquake,8.5,1.9,0.12,21,reviewed,us,us
2018-12-08T18:59:56.990Z,34.1563,26.0813,10,4.5,mb,,116,1.647,0.9,us,us1000i551,2018-12-11T19:11:35.040Z,"98km S of Makry Gialos, Greece",earthquake,7,1.9,0.079,47,reviewed,us,us
2018-12-08T17:45:51.990Z,-3.5278,101.5139,41.6,5.2,mb,,64,1.659,1.05,us,us1000i53x,2018-12-11T16:20:10.040Z,"88km WNW of Bengkulu, Indonesia",earthquake,6,5.4,0.055,109,reviewed,us,us
2018-12-08T13:59:26.710Z,-6.6037,148.9032,47.9,4.7,mb,,100,3.275,1.3,us,us1000i52b,2018-12-08T14:38:12.040Z,"83km WSW of Kandrian, Papua New Guinea",earthquake,10.1,7.5,0.138,16,reviewed,us,us
2018-12-08T10:17:52.060Z,-22.1496,169.4193,10,4.9,mb,,112,2.752,0.58,us,us1000i50e,2018-12-08T10:45:02.040Z,"172km ESE of Tadine, New Caledonia",earthquake,12.5,1.9,0.082,47,reviewed,us,us
2018-12-08T08:10:32.050Z,54.9147,111.7183,10,4.6,mb,,76,7.504,0.62,us,us1000i4zv,2018-12-08T09:12:14.040Z,"114km NE of Kurumkan, Russia",earthquake,5.8,1.9,0.054,101,reviewed,us,us
2018-12-08T07:07:32.630Z,-21.9417,169.6154,17.14,5,mb,,97,2.946,0.81,us,us1000i4zn,2018-12-08T07:22:29.040Z,"184km ESE of Tadine, New Caledonia",earthquake,9.2,5.3,0.113,25,reviewed,us,us
2018-12-08T05:24:36.910Z,-54.0297,-58.6532,10,4.9,mb,,71,2.385,0.96,us,us1000i4yi,2018-12-08T05:43:24.040Z,"264km SSW of Stanley, Falkland Islands",earthquake,7.6,1.9,0.069,65,reviewed,us,us
2018-12-08T04:53:34.100Z,58.7474,158.9228,14.91,4.6,mb,,118,4.278,0.57,us,us1000i4y8,2018-12-08T05:10:56.040Z,"72km SW of Palana, Russia",earthquake,5.8,4.5,0.062,78,reviewed,us,us
2018-12-08T04:20:28.930Z,-21.7181,169.4547,10,4.8,mb,,117,2.818,0.59,us,us2000itb4,2018-12-14T02:31:32.040Z,"163km E of Tadine, New Caledonia",earthquake,15.2,1.9,0.124,21,reviewed,us,us
2018-12-08T04:02:11.510Z,-4.1122,101.5697,39.05,4.8,mb,,144,1.404,0.94,us,us1000i4xp,2018-12-08T05:23:06.040Z,"84km WSW of Bengkulu, Indonesia",earthquake,7.1,7.3,0.116,24,reviewed,us,us
2018-12-08T03:31:39.590Z,-24.0737,-66.8144,190.74,4.6,mb,,34,1.677,1.19,us,us1000i4xi,2018-12-08T03:49:40.040Z,"52km WNW of San Antonio de los Cobres, Argentina",earthquake,5.5,8,0.036,229,reviewed,us,us
2018-12-08T02:57:23.430Z,-22.008,169.3169,10,5.1,mb,,101,2.666,1.33,us,us1000i4xb,2018-12-08T03:22:39.040Z,"156km ESE of Tadine, New Caledonia",earthquake,11.3,1.9,0.066,75,reviewed,us,us
2018-12-08T01:54:04.210Z,37.0996,141.2942,46.33,5,mb,,119,0.866,0.91,us,us1000i4wv,2018-12-08T09:30:08.339Z,"36km E of Iwaki, Japan",earthquake,6.9,6.2,0.038,221,reviewed,us,us
2018-12-08T00:20:32.870Z,-22.0097,169.2268,10,4.6,mb,,200,2.582,0.63,us,us2000itaz,2018-12-18T06:09:50.040Z,"147km ESE of Tadine, New Caledonia",earthquake,11.4,1.9,0.125,19,reviewed,us,us
2018-12-07T23:55:36.720Z,-12.7673,45.4694,10,4.6,mb,,88,6.441,0.28,us,us2000itau,2018-12-18T05:53:38.040Z,"20km E of Pamandzi, Mayotte",earthquake,11.6,2,0.193,8,reviewed,us,us
2018-12-07T23:13:40.670Z,36.3213,141.8009,21.93,4.5,mwr,,89,1.743,0.45,us,us1000i4n3,2018-12-07T23:42:00.040Z,"106km ESE of Takahagi, Japan",earthquake,6.9,4.9,0.075,17,reviewed,us,us
2018-12-07T22:39:25.320Z,43.8744,86.5553,10,4.6,mb,,51,4.19,0.9,us,us1000i4m3,2018-12-07T22:59:59.040Z,"63km SE of Shihezi, China",earthquake,8,1.9,0.08,46,reviewed,us,us
2018-12-07T20:43:55.630Z,-22.0088,169.1024,10,5,mb,,95,2.467,0.87,us,us1000i4i2,2018-12-08T18:29:26.040Z,"135km ESE of Tadine, New Caledonia",earthquake,10.1,1.9,0.078,55,reviewed,us,us
2018-12-07T18:25:50.680Z,19.4196,-68.0036,10,4.67,md,21,217,0.9813,0.93,pr,pr2018341005,2018-12-09T23:04:52.612Z,"103km NNE of Punta Cana, Dominican Republic",earthquake,3.72,31.61,0.38,19,reviewed,pr,pr
2018-12-07T16:43:17.380Z,54.7471,167.8603,10,4.6,mb,,134,5.714,1.32,us,us1000i49y,2018-12-07T17:02:38.040Z,"129km ESE of Nikol'skoye, Russia",earthquake,12.7,1.9,0.062,77,reviewed,us,us
2018-12-07T15:22:57.970Z,69.5746,-144.9227,4.4,4.5,ml,,,,0.74,ak,ak20459899,2018-12-07T16:37:47.040Z,"66km SW of Kaktovik, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-12-07T14:50:28.220Z,-22.2422,169.3374,10,4.5,mb,,117,2.671,0.74,us,us1000i477,2018-12-16T11:39:12.040Z,"168km ESE of Tadine, New Caledonia",earthquake,7.6,1.9,0.151,13,reviewed,us,us
2018-12-07T14:07:37.460Z,-11.7622,65.5549,10,4.9,mb,,223,8.058,0.62,us,us2000ita2,2018-12-16T11:15:07.040Z,"Mid-Indian Ridge",earthquake,9.7,1.9,0.187,9,reviewed,us,us
2018-12-07T14:04:59.490Z,-3.3255,101.8314,37.08,4.5,mb,,180,1.521,0.35,us,us1000i45i,2018-12-16T11:11:29.040Z,"71km NW of Bengkulu, Indonesia",earthquake,15.3,6.6,0.124,19,reviewed,us,us
2018-12-07T13:57:56.870Z,-15.1476,-173.0547,10,4.7,mb,,89,1.745,0.68,us,us2000ita1,2018-12-15T14:49:08.040Z,"115km NE of Hihifo, Tonga",earthquake,7.6,1.9,0.083,44,reviewed,us,us
2018-12-07T13:05:03.520Z,-22.0986,169.1639,7.98,4.6,mb,,187,1.67,0.49,us,us2000itad,2018-12-15T13:59:23.040Z,"145km ESE of Tadine, New Caledonia",earthquake,10,7,0.137,16,reviewed,us,us
2018-12-07T11:14:48.750Z,-21.9576,170.0733,10,5,mb,,109,3.369,0.52,us,us1000i449,2018-12-07T13:17:13.040Z,"209km WNW of Ile Hunter, New Caledonia",earthquake,8.1,1.9,0.101,31,reviewed,us,us
2018-12-07T09:44:18.350Z,-29.0075,-70.3857,89.9,4.8,mb,,79,0.196,0.77,us,us1000i425,2018-12-07T10:03:40.453Z,"60km SE of Vallenar, Chile",earthquake,4,6.2,0.054,108,reviewed,us,us
2018-12-07T08:40:03.830Z,19.4562,144.5374,10,4.7,mb,,105,7.905,0.62,us,us1000i416,2018-12-07T09:39:58.040Z,"125km SSW of Farallon de Pajaros, Northern Mariana Islands",earthquake,13.1,1.9,0.106,27,reviewed,us,us
2018-12-07T06:25:31.050Z,34.2044,26.1117,10,4.6,mb,,115,1.593,0.76,us,us1000i3zj,2018-12-12T07:57:01.040Z,"93km S of Makry Gialos, Greece",earthquake,7.5,1.9,0.068,65,reviewed,us,us
2018-12-07T04:37:48.460Z,-21.9426,169.1571,10,4.7,mb,,323,2.521,0.57,us,us2000it9r,2018-12-14T01:10:11.040Z,"138km ESE of Tadine, New Caledonia",earthquake,14.4,2,0.225,7,reviewed,us,us
2018-12-07T04:37:05.080Z,-16.5796,-173.5495,26.62,5.3,mb,,44,3.158,1.23,us,us1000i3ya,2018-12-07T05:02:50.040Z,"72km SSE of Hihifo, Tonga",earthquake,9.3,4.1,0.032,338,reviewed,us,us
2018-12-07T04:26:29.010Z,-21.9357,169.0264,10,5,mb,,94,2.4,1.09,us,us1000i3y2,2018-12-07T04:44:27.040Z,"125km ESE of Tadine, New Caledonia",earthquake,10.7,1.9,0.078,52,reviewed,us,us
2018-12-07T04:13:51.980Z,2.3166,96.2471,34.6,4.6,mb,,147,1.665,0.63,us,us1000i3xy,2018-12-10T08:20:04.331Z,"23km SW of Sinabang, Indonesia",earthquake,8,5.6,0.119,21,reviewed,us,us
2018-12-07T03:53:11.600Z,0.2599,97.0933,10,4.6,mb,,202,1.143,0.47,us,us2000it9d,2018-12-14T00:48:35.040Z,"249km SW of Sibolga, Indonesia",earthquake,7.6,2,0.193,8,reviewed,us,us
2018-12-07T02:02:28.020Z,-22.4798,169.6493,10,4.6,mb,,100,2.962,0.99,us,us2000it9c,2018-12-13T23:53:13.040Z,"209km ESE of Tadine, New Caledonia",earthquake,6,1.9,0.182,10,reviewed,us,us
2018-12-07T01:45:33.230Z,-21.6179,169.2764,10,4.7,mb,,137,2.67,0.91,us,us2000it9f,2018-12-13T23:34:59.040Z,"144km E of Tadine, New Caledonia",earthquake,10.5,2,0.245,6,reviewed,us,us
2018-12-07T01:32:18.050Z,-22.0646,169.1449,10,4.8,mb,,132,2.505,0.56,us,us2000it9b,2018-12-13T23:11:30.040Z,"142km ESE of Tadine, New Caledonia",earthquake,12.3,1.8,0.121,22,reviewed,us,us
2018-12-07T01:11:55.440Z,-7.7186,-74.6482,159.5,4.5,mb,,120,1.925,1.32,us,us1000i3wf,2018-12-07T01:34:46.040Z,"58km SE of Contamana, Peru",earthquake,10.8,11.7,0.15,13,reviewed,us,us
2018-12-07T01:03:01.800Z,-21.9815,169.0801,10,5,mb,,111,2.447,0.77,us,us2000it9i,2018-12-13T22:49:59.040Z,"132km ESE of Tadine, New Caledonia",earthquake,11.7,1.9,0.087,44,reviewed,us,us
2018-12-07T01:01:39.680Z,-22.0765,169.0818,10,4.8,mb,,132,2.446,0.89,us,us2000it9a,2018-12-13T22:32:23.040Z,"136km ESE of Tadine, New Caledonia",earthquake,8.7,1.9,0.16,13,reviewed,us,us
2018-12-07T00:09:32.130Z,-23.1771,166.0118,10,4.6,mb,,193,0.957,0.95,us,us1000i3vb,2018-12-07T00:28:01.040Z,"109km SSW of Noumea, New Caledonia",earthquake,7.9,2,0.146,14,reviewed,us,us
2018-12-06T23:26:59.710Z,-22.3575,169.6169,10,5.7,mww,,19,2.928,1.05,us,us1000i3ui,2018-12-07T16:40:48.040Z,"200km ESE of Tadine, New Caledonia",earthquake,7.3,1.7,0.073,18,reviewed,us,us
2018-12-06T21:45:11.252Z,61.3458,-149.9987,40.3,4.8,ml,,,,0.45,ak,ak20453123,2018-12-10T23:49:12.401Z,"15km NNW of Anchorage, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-12-06T18:44:22.480Z,-19.0521,169.4715,234.67,5.1,mb,,50,4.131,0.8,us,us1000i3nf,2018-12-06T19:11:15.040Z,"59km NNE of Isangel, Vanuatu",earthquake,9.2,5.2,0.034,277,reviewed,us,us
2018-12-06T18:34:26.860Z,-22.389,169.4092,10,4.9,mb,,111,2.737,0.49,us,us1000i3nc,2018-12-06T19:23:15.040Z,"182km ESE of Tadine, New Caledonia",earthquake,9.2,1.9,0.119,22,reviewed,us,us
2018-12-06T18:07:30.450Z,-22.6576,169.7997,10,5,mb,,79,3.113,0.81,us,us1000i3n9,2018-12-06T18:55:47.040Z,"232km ESE of Tadine, New Caledonia",earthquake,9.5,1.8,0.098,37,reviewed,us,us
2018-12-06T17:55:28.170Z,-22.5526,169.6264,10,4.9,mb,,99,2.945,0.81,us,us1000i3mg,2018-12-06T18:57:26.040Z,"211km ESE of Tadine, New Caledonia",earthquake,11.4,1.9,0.116,24,reviewed,us,us
2018-12-06T17:32:40.680Z,-22.9198,168.7793,10,5,mb,,109,2.233,0.8,us,us1000i3lz,2018-12-06T17:59:37.040Z,"135km ESE of Vao, New Caledonia",earthquake,12.2,1.9,0.096,49,reviewed,us,us
2018-12-06T14:13:43.350Z,6.6663,125.6618,185.13,5.3,mww,,33,0.409,1.03,us,us1000i3i6,2018-12-07T00:13:18.944Z,"21km NNE of Tubalan, Philippines",earthquake,7.2,4.3,0.073,18,reviewed,us,us
2018-12-06T13:44:36.940Z,-6.5228,128.4991,338.01,4.6,mb,,39,3.133,0.68,us,us1000i3hv,2018-12-06T13:58:55.040Z,"Banda Sea",earthquake,4.9,8.6,0.086,40,reviewed,us,us
2018-12-06T09:43:55.570Z,12.6113,-86.9846,156.67,4.9,mww,,124,0.105,0.9,us,us1000i3dq,2018-12-06T09:59:15.040Z,"5km NE of Chichigalpa, Nicaragua",earthquake,7.9,6.8,0.08,15,reviewed,us,us
2018-12-06T06:18:35.720Z,-21.7369,168.7078,10,4.8,mb,,92,2.128,0.92,us,us1000i3bj,2018-12-06T06:38:39.040Z,"87km ESE of Tadine, New Caledonia",earthquake,10,1.9,0.086,42,reviewed,us,us
2018-12-06T06:07:30.250Z,-21.97,168.9855,10,5.3,mww,,96,2.36,1.24,us,us1000i3bg,2018-12-07T14:02:08.040Z,"123km ESE of Tadine, New Caledonia",earthquake,6.2,1.8,0.075,17,reviewed,us,us
2018-12-06T05:24:14.560Z,-30.7211,-71.4131,34.13,4.8,mb,,50,0.196,0.9,us,us1000i3ak,2018-12-07T01:14:18.245Z,"24km SW of Ovalle, Chile",earthquake,3.3,2.1,0.072,60,reviewed,us,us
2018-12-06T04:17:24.860Z,-14.88,-75.854,10.64,5,mb,,153,3.031,1.11,us,us1000i399,2018-12-06T04:32:44.040Z,"77km S of Santiago, Peru",earthquake,8.4,4,0.037,236,reviewed,us,us
2018-12-06T04:09:38.190Z,-18.1587,-178.1346,564.81,4.9,mb,,51,3.652,0.82,us,us1000i39x,2018-12-07T02:34:36.040Z,"282km NNE of Ndoi Island, Fiji",earthquake,10.7,6.4,0.029,370,reviewed,us,us
2018-12-06T04:02:28.450Z,-21.3207,168.784,10,5,mb,,94,2.301,0.41,us,us1000i38p,2018-12-06T04:25:40.040Z,"96km ENE of Tadine, New Caledonia",earthquake,11.9,1.6,0.076,55,reviewed,us,us
2018-12-06T03:49:27.360Z,-16.2516,178.1026,35.8,4.9,mb,,117,1.485,0.93,us,us1000i38i,2018-12-06T04:49:35.040Z,"138km W of Lambasa, Fiji",earthquake,13.5,10.5,0.061,84,reviewed,us,us
2018-12-06T03:17:13.990Z,2.465,128.2709,142.13,4.5,mb,,151,1.909,0.5,us,us1000i380,2018-12-06T03:29:15.040Z,"86km NNE of Tobelo, Indonesia",earthquake,11.4,8.6,0.131,17,reviewed,us,us
2018-12-06T01:17:14.790Z,-12.7845,45.4483,10,4.8,mb,,90,6.43,0.82,us,us1000i36v,2018-12-06T01:46:11.104Z,"18km E of Pamandzi, Mayotte",earthquake,12.5,1.9,0.168,11,reviewed,us,us
